audit_id,created_at_utc,created_at_local,iteration,thesis_id,instrument,direction,strategy_id,confidence_tese_pct,expected_financial_pct,realized_financial_pct,requested_instruments
2652,2026-05-02T04:01:48+00:00,2026-05-02T01:01:48-03:00,277,TH-GGBR4-bullish-4363,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"ITUB4,GGBR4,VBBR3,ABEV3"
2655,2026-05-02T04:02:12+00:00,2026-05-02T01:02:12-03:00,278,TH-BPAC11-bullish-6899,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"RENT3,B3SA3,BPAC11,CMIG4,RADL3"
2658,2026-05-02T04:02:40+00:00,2026-05-02T01:02:40-03:00,279,TH-PETR4-bullish-17156,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"JBSS3,BPAC11,ABEV3,CMIG4,PETR4"
2661,2026-05-02T04:03:07+00:00,2026-05-02T01:03:07-03:00,280,TH-HAPV3-bearish-13034,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ABEV3,ITUB4,WEGE3,HAPV3,CMIG4,SUZB3,RAIL3"
2664,2026-05-02T04:03:30+00:00,2026-05-02T01:03:30-03:00,281,TH-B3SA3-bearish-0016,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"B3SA3,ABEV3,BBAS3,RAIL3,VALE3"
2667,2026-05-02T04:04:01+00:00,2026-05-02T01:04:01-03:00,282,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,BBDC4,GGBR4,SUZB3,CMIG4,RENT3,RADL3"
2670,2026-05-02T04:04:26+00:00,2026-05-02T01:04:26-03:00,283,TH-GGBR4-bullish-4359,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"VALE3,GGBR4,LREN3,B3SA3,WEGE3"
2673,2026-05-02T04:04:54+00:00,2026-05-02T01:04:54-03:00,284,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,LREN3,RAIL3,BPAC11,HAPV3"
2676,2026-05-02T04:05:20+00:00,2026-05-02T01:05:20-03:00,285,TH-HAPV3-bearish-4604,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ABEV3,HAPV3,CMIG4,JBSS3,SUZB3,LREN3"
2679,2026-05-02T04:05:54+00:00,2026-05-02T01:05:54-03:00,286,TH-PETR4-bullish-14199,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"LREN3,SUZB3,BBAS3,PETR4,WEGE3,RENT3,BPAC11"
2682,2026-05-02T04:06:13+00:00,2026-05-02T01:06:13-03:00,287,TH-SUZB3-bullish-8351,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RAIL3,VALE3,VBBR3,SUZB3"
2685,2026-05-02T04:06:33+00:00,2026-05-02T01:06:33-03:00,288,TH-HAPV3-bearish-5532,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"LREN3,HAPV3,RADL3,BBAS3"
2688,2026-05-02T04:07:03+00:00,2026-05-02T01:07:03-03:00,289,TH-PRIO3-bullish-16061,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"WEGE3,ITUB4,BPAC11,VALE3,PRIO3,BBAS3"
2691,2026-05-02T04:07:33+00:00,2026-05-02T01:07:33-03:00,290,TH-PETR4-bullish-18777,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"JBSS3,VBBR3,RAIL3,SUZB3,BPAC11,ABEV3,PETR4,RENT3"
2694,2026-05-02T04:08:04+00:00,2026-05-02T01:08:04-03:00,291,TH-PETR4-bullish-19054,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RENT3,BBAS3,PRIO3,CMIG4,PETR4"
2697,2026-05-02T04:08:29+00:00,2026-05-02T01:08:29-03:00,292,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,RENT3,VALE3,JBSS3,GGBR4"
2700,2026-05-02T04:08:52+00:00,2026-05-02T01:08:52-03:00,293,TH-BPAC11-bullish-13228,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"ITUB4,WEGE3,VALE3,BPAC11,LREN3"
2703,2026-05-02T04:09:23+00:00,2026-05-02T01:09:23-03:00,294,TH-PETR4-bullish-13403,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PRIO3,ABEV3,RADL3,PETR4,BBDC4,HAPV3"
2706,2026-05-02T04:09:54+00:00,2026-05-02T01:09:54-03:00,295,TH-SUZB3-bullish-21991,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"CMIG4,RENT3,VBBR3,BBAS3,ABEV3,VALE3,SUZB3,JBSS3"
2709,2026-05-02T04:10:24+00:00,2026-05-02T01:10:24-03:00,296,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,ITUB4,PRIO3,RAIL3,RENT3,RADL3"
2712,2026-05-02T04:10:44+00:00,2026-05-02T01:10:44-03:00,297,TH-HAPV3-bearish-5541,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"RENT3,HAPV3,BBDC4,GGBR4"
2715,2026-05-02T04:11:10+00:00,2026-05-02T01:11:10-03:00,298,TH-RENT3-bullish-0110,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"RENT3,VBBR3,RAIL3,ABEV3,ITUB4,WEGE3"
2718,2026-05-02T04:11:52+00:00,2026-05-02T01:11:52-03:00,299,TH-PETR4-bullish-28454,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,RENT3,CMIG4,RADL3,ITUB4,LREN3,PETR4,PRIO3"
2721,2026-05-02T04:12:23+00:00,2026-05-02T01:12:23-03:00,300,TH-GGBR4-bullish-4349,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"CMIG4,GGBR4,ITUB4,RADL3,ABEV3,BBAS3,VALE3"
2724,2026-05-02T04:12:54+00:00,2026-05-02T01:12:54-03:00,301,TH-PRIO3-bullish-21391,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"GGBR4,LREN3,BBAS3,BBDC4,ABEV3,PRIO3,SUZB3"
2727,2026-05-02T04:13:19+00:00,2026-05-02T01:13:19-03:00,302,TH-SUZB3-bullish-16582,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"BBAS3,LREN3,ITUB4,B3SA3,VBBR3,SUZB3"
2730,2026-05-02T04:13:51+00:00,2026-05-02T01:13:51-03:00,303,TH-HAPV3-bearish-7991,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"RAIL3,BBDC4,HAPV3,ITUB4,GGBR4,LREN3,WEGE3,SUZB3"
2733,2026-05-02T04:14:12+00:00,2026-05-02T01:14:12-03:00,304,TH-JBSS3-bullish-6607,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"VBBR3,GGBR4,JBSS3,RADL3"
2736,2026-05-02T04:14:44+00:00,2026-05-02T01:14:44-03:00,305,TH-PETR4-bullish-20508,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RENT3,BBDC4,ITUB4,LREN3,PETR4,WEGE3"
2739,2026-05-02T04:15:07+00:00,2026-05-02T01:15:07-03:00,306,TH-PRIO3-bullish-4876,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"JBSS3,PRIO3,GGBR4,B3SA3"
2742,2026-05-02T04:15:33+00:00,2026-05-02T01:15:33-03:00,307,TH-BPAC11-bullish-9021,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"CMIG4,VALE3,BPAC11,ITUB4,JBSS3"
2745,2026-05-02T04:16:02+00:00,2026-05-02T01:16:02-03:00,308,TH-PRIO3-bullish-9623,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BBDC4,ITUB4,PRIO3,GGBR4,RAIL3,HAPV3,VBBR3"
2748,2026-05-02T04:16:36+00:00,2026-05-02T01:16:36-03:00,309,TH-PETR4-bullish-29115,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"CMIG4,BPAC11,B3SA3,LREN3,ITUB4,BBAS3,RENT3,PETR4"
2751,2026-05-02T04:17:06+00:00,2026-05-02T01:17:06-03:00,310,TH-HAPV3-bearish-16363,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"GGBR4,BPAC11,CMIG4,BBAS3,HAPV3,LREN3,VALE3"
2754,2026-05-02T04:17:38+00:00,2026-05-02T01:17:38-03:00,311,TH-HAPV3-bearish-9785,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"VALE3,ITUB4,HAPV3,GGBR4,B3SA3,BBDC4,CMIG4,RENT3"
2757,2026-05-02T04:18:06+00:00,2026-05-02T01:18:06-03:00,312,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,ABEV3,VBBR3,BPAC11,RAIL3,BBAS3,B3SA3,VALE3"
2760,2026-05-02T04:18:41+00:00,2026-05-02T01:18:41-03:00,313,TH-PRIO3-bullish-5298,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RENT3,PRIO3,VBBR3,BBDC4,GGBR4,RADL3,ITUB4,B3SA3"
2763,2026-05-02T04:19:05+00:00,2026-05-02T01:19:05-03:00,314,TH-PRIO3-bullish-4845,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RADL3,PRIO3,VBBR3,RENT3,BPAC11"
2766,2026-05-02T04:19:32+00:00,2026-05-02T01:19:32-03:00,315,TH-PETR4-bullish-10574,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PRIO3,VALE3,PETR4,ITUB4"
2769,2026-05-02T04:20:06+00:00,2026-05-02T01:20:06-03:00,316,TH-PETR4-bullish-7828,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBDC4,PETR4,RAIL3,VALE3,RADL3,LREN3,GGBR4"
2772,2026-05-02T04:20:36+00:00,2026-05-02T01:20:36-03:00,317,TH-PRIO3-bullish-15659,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"JBSS3,BPAC11,WEGE3,BBAS3,PRIO3,ITUB4"
2775,2026-05-02T04:21:09+00:00,2026-05-02T01:21:09-03:00,318,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,CMIG4,GGBR4,BBDC4,PRIO3,JBSS3"
2778,2026-05-02T04:21:29+00:00,2026-05-02T01:21:29-03:00,319,TH-JBSS3-bullish-10805,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ABEV3,B3SA3,BBDC4,JBSS3"
2781,2026-05-02T04:21:56+00:00,2026-05-02T01:21:56-03:00,320,TH-BPAC11-bullish-15770,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"SUZB3,B3SA3,BBDC4,LREN3,RAIL3,BPAC11,ITUB4"
2784,2026-05-02T04:22:19+00:00,2026-05-02T01:22:19-03:00,321,TH-HAPV3-bearish-5552,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ITUB4,HAPV3,JBSS3,RADL3,CMIG4"
2787,2026-05-02T04:22:44+00:00,2026-05-02T01:22:44-03:00,322,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,HAPV3,BBAS3,WEGE3"
2790,2026-05-02T04:23:07+00:00,2026-05-02T01:23:07-03:00,323,TH-SUZB3-bullish-0478,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"SUZB3,VBBR3,RAIL3,RENT3,WEGE3"
2793,2026-05-02T04:23:33+00:00,2026-05-02T01:23:33-03:00,324,TH-JBSS3-bullish-1094,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"JBSS3,LREN3,WEGE3,VALE3,GGBR4"
2796,2026-05-02T04:24:06+00:00,2026-05-02T01:24:06-03:00,325,TH-PRIO3-bullish-5386,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BBDC4,PRIO3,ITUB4,ABEV3,GGBR4,VALE3,RADL3"
2799,2026-05-02T04:24:35+00:00,2026-05-02T01:24:35-03:00,326,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,ITUB4,WEGE3,SUZB3,VALE3,BPAC11,ABEV3,GGBR4"
2802,2026-05-02T04:25:01+00:00,2026-05-02T01:25:01-03:00,327,TH-PRIO3-bullish-9140,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"JBSS3,BBAS3,PRIO3,LREN3,B3SA3"
2805,2026-05-02T04:25:27+00:00,2026-05-02T01:25:27-03:00,328,TH-GGBR4-bullish-8627,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"BBAS3,ITUB4,GGBR4,CMIG4,BBDC4"
2808,2026-05-02T04:26:03+00:00,2026-05-02T01:26:03-03:00,329,TH-PETR4-bullish-7737,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"CMIG4,PETR4,PRIO3,VALE3,BBDC4,ITUB4"
2811,2026-05-02T04:26:29+00:00,2026-05-02T01:26:29-03:00,330,TH-RAIL3-bullish-8013,RAIL3,bullish,BULL_CALL_SPREAD,70.2554,3.6686,5.4,"RADL3,LREN3,RAIL3,BBDC4,BBAS3"
2814,2026-05-02T04:27:06+00:00,2026-05-02T01:27:06-03:00,331,TH-PRIO3-bullish-20320,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"CMIG4,VALE3,ITUB4,WEGE3,RAIL3,PRIO3,BBDC4,VBBR3"
2817,2026-05-02T04:27:36+00:00,2026-05-02T01:27:36-03:00,332,TH-PRIO3-bullish-7635,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"ITUB4,BPAC11,PRIO3,BBDC4,GGBR4,CMIG4"
2820,2026-05-02T04:28:01+00:00,2026-05-02T01:28:01-03:00,333,TH-PETR4-bullish-12227,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RAIL3,HAPV3,ITUB4,PETR4"
2823,2026-05-02T04:28:25+00:00,2026-05-02T01:28:25-03:00,334,TH-PRIO3-bullish-9071,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RADL3,RENT3,PRIO3,VALE3"
2826,2026-05-02T04:28:56+00:00,2026-05-02T01:28:56-03:00,335,TH-HAPV3-bearish-25152,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ITUB4,RAIL3,B3SA3,RADL3,ABEV3,BBAS3,JBSS3,HAPV3"
2829,2026-05-02T04:29:22+00:00,2026-05-02T01:29:22-03:00,336,TH-HAPV3-bearish-14179,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"WEGE3,ITUB4,B3SA3,BPAC11,HAPV3,LREN3"
2832,2026-05-02T04:29:49+00:00,2026-05-02T01:29:49-03:00,337,TH-GGBR4-bullish-0126,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"GGBR4,LREN3,BBDC4,WEGE3,ITUB4"
2835,2026-05-02T04:30:14+00:00,2026-05-02T01:30:14-03:00,338,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,BBAS3,RAIL3,ITUB4,GGBR4"
2838,2026-05-02T04:30:40+00:00,2026-05-02T01:30:40-03:00,339,TH-PRIO3-bullish-7669,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RAIL3,GGBR4,PRIO3,RENT3,BBDC4"
2841,2026-05-02T04:31:18+00:00,2026-05-02T01:31:18-03:00,340,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,B3SA3,BBAS3,HAPV3,GGBR4,ITUB4,PRIO3,ABEV3"
2844,2026-05-02T04:31:43+00:00,2026-05-02T01:31:43-03:00,341,TH-SUZB3-bullish-9902,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"ABEV3,RADL3,RAIL3,SUZB3,ITUB4,JBSS3"
2847,2026-05-02T04:32:03+00:00,2026-05-02T01:32:03-03:00,342,TH-RAIL3-bullish-11302,RAIL3,bullish,BULL_CALL_SPREAD,70.2554,3.6686,5.4,"ABEV3,RADL3,LREN3,RAIL3"
2850,2026-05-02T04:32:26+00:00,2026-05-02T01:32:26-03:00,343,TH-BPAC11-bullish-12304,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"ABEV3,LREN3,VALE3,BPAC11,BBDC4"
2853,2026-05-02T04:32:57+00:00,2026-05-02T01:32:57-03:00,344,TH-PRIO3-bullish-11667,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"B3SA3,CMIG4,BBAS3,PRIO3,RAIL3,RADL3,GGBR4"
2856,2026-05-02T04:33:24+00:00,2026-05-02T01:33:24-03:00,345,TH-PRIO3-bullish-8578,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"LREN3,ABEV3,PRIO3,JBSS3,VBBR3,BPAC11"
2859,2026-05-02T04:34:00+00:00,2026-05-02T01:34:00-03:00,346,TH-HAPV3-bearish-26127,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"JBSS3,BBDC4,CMIG4,BBAS3,RADL3,B3SA3,BPAC11,HAPV3"
2862,2026-05-02T04:34:34+00:00,2026-05-02T01:34:34-03:00,347,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,BBAS3,WEGE3,GGBR4,BBDC4,VALE3"
2865,2026-05-02T04:35:02+00:00,2026-05-02T01:35:02-03:00,348,TH-PETR4-bullish-10576,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RADL3,ABEV3,PETR4,JBSS3"
2868,2026-05-02T04:35:27+00:00,2026-05-02T01:35:27-03:00,349,TH-GGBR4-bullish-14447,GGBR4,bullish,BULL_CALL_SPREAD,70.4848,3.6943,-2.2,"B3SA3,CMIG4,RADL3,LREN3,GGBR4"
2871,2026-05-02T04:36:03+00:00,2026-05-02T01:36:03-03:00,350,TH-PRIO3-bullish-10809,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"VBBR3,VALE3,RENT3,PRIO3,ABEV3,BBAS3,HAPV3,WEGE3"
2874,2026-05-02T04:36:26+00:00,2026-05-02T01:36:26-03:00,351,TH-PRIO3-bullish-9159,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BBDC4,RADL3,PRIO3,ITUB4"
2877,2026-05-02T04:36:53+00:00,2026-05-02T01:36:53-03:00,352,TH-JBSS3-bullish-9645,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ITUB4,BBDC4,JBSS3,BBAS3,VALE3,VBBR3"
2880,2026-05-02T04:37:14+00:00,2026-05-02T01:37:14-03:00,353,TH-HAPV3-bearish-12645,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ITUB4,ABEV3,JBSS3,HAPV3"
2883,2026-05-02T04:37:40+00:00,2026-05-02T01:37:40-03:00,354,TH-PETR4-bullish-6341,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PRIO3,PETR4,RAIL3,ITUB4"
2886,2026-05-02T04:38:09+00:00,2026-05-02T01:38:09-03:00,355,TH-RENT3-bullish-4347,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"ITUB4,RENT3,VALE3,BBDC4,ABEV3"
2889,2026-05-02T04:38:34+00:00,2026-05-02T01:38:34-03:00,356,TH-PRIO3-bullish-9024,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"VBBR3,B3SA3,RAIL3,SUZB3,PRIO3,VALE3"
2892,2026-05-02T04:39:02+00:00,2026-05-02T01:39:02-03:00,357,TH-PETR4-bullish-11930,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"WEGE3,CMIG4,PETR4,BPAC11,JBSS3"
2895,2026-05-02T04:39:25+00:00,2026-05-02T01:39:25-03:00,358,TH-BPAC11-bullish-8652,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"RADL3,BBDC4,BPAC11,RENT3,ABEV3"
2898,2026-05-02T04:39:50+00:00,2026-05-02T01:39:50-03:00,359,TH-PETR4-bullish-11036,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"VALE3,ABEV3,PETR4,BBDC4"
2901,2026-05-02T04:40:12+00:00,2026-05-02T01:40:12-03:00,360,TH-JBSS3-bullish-8600,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ABEV3,LREN3,JBSS3,BBDC4"
2904,2026-05-02T04:40:32+00:00,2026-05-02T01:40:32-03:00,361,TH-PRIO3-bullish-7651,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"LREN3,RAIL3,PRIO3,B3SA3"
2907,2026-05-02T04:40:55+00:00,2026-05-02T01:40:55-03:00,362,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,VBBR3,VALE3,RADL3,CMIG4"
2910,2026-05-02T04:41:16+00:00,2026-05-02T01:41:16-03:00,363,TH-HAPV3-bearish-7712,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"WEGE3,SUZB3,HAPV3,JBSS3"
2913,2026-05-02T04:41:54+00:00,2026-05-02T01:41:54-03:00,364,TH-PETR4-bullish-19687,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"VALE3,SUZB3,GGBR4,VBBR3,CMIG4,PETR4,WEGE3,BPAC11"
2916,2026-05-02T04:42:17+00:00,2026-05-02T01:42:17-03:00,365,TH-WEGE3-bullish-3499,WEGE3,bullish,BULL_CALL_SPREAD,73.6673,4.0507,5.0827,"WEGE3,BBDC4,VALE3,ABEV3"
2919,2026-05-02T04:42:48+00:00,2026-05-02T01:42:48-03:00,366,TH-BPAC11-bullish-12827,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"JBSS3,CMIG4,GGBR4,BPAC11,ABEV3,SUZB3,VALE3"
2922,2026-05-02T04:43:22+00:00,2026-05-02T01:43:22-03:00,367,TH-PETR4-bullish-23040,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RAIL3,BPAC11,WEGE3,BBDC4,B3SA3,CMIG4,PETR4"
2925,2026-05-02T04:43:56+00:00,2026-05-02T01:43:56-03:00,368,TH-PRIO3-bullish-21478,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RENT3,BPAC11,BBAS3,ABEV3,B3SA3,WEGE3,PRIO3,RADL3"
2928,2026-05-02T04:44:25+00:00,2026-05-02T01:44:25-03:00,369,TH-HAPV3-bearish-9773,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"CMIG4,GGBR4,HAPV3,ITUB4,RADL3,SUZB3,JBSS3"
2931,2026-05-02T04:44:59+00:00,2026-05-02T01:44:59-03:00,370,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,B3SA3,GGBR4,CMIG4,VALE3,RAIL3,RENT3"
2934,2026-05-02T04:45:22+00:00,2026-05-02T01:45:22-03:00,371,TH-HAPV3-bearish-5550,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"GGBR4,HAPV3,ABEV3,LREN3,SUZB3"
2937,2026-05-02T04:45:49+00:00,2026-05-02T01:45:49-03:00,372,TH-PETR4-bullish-18903,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"SUZB3,BBAS3,VALE3,RAIL3,BPAC11,PETR4"
2940,2026-05-02T04:46:23+00:00,2026-05-02T01:46:23-03:00,373,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,WEGE3,VALE3,BBAS3,RADL3,JBSS3,LREN3,GGBR4"
2943,2026-05-02T04:46:42+00:00,2026-05-02T01:46:42-03:00,374,TH-RENT3-bullish-1388,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"VBBR3,RENT3,ABEV3,RAIL3"
2946,2026-05-02T04:47:01+00:00,2026-05-02T01:47:01-03:00,375,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,CMIG4,LREN3,VBBR3"
2949,2026-05-02T04:47:20+00:00,2026-05-02T01:47:20-03:00,376,TH-SUZB3-bullish-10172,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"WEGE3,CMIG4,VBBR3,SUZB3"
2952,2026-05-02T04:47:54+00:00,2026-05-02T01:47:54-03:00,377,TH-PETR4-bullish-20957,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,LREN3,RAIL3,PRIO3,RADL3,PETR4,BPAC11"
2955,2026-05-02T04:48:23+00:00,2026-05-02T01:48:23-03:00,378,TH-BPAC11-bullish-12578,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"SUZB3,LREN3,BBDC4,VBBR3,BPAC11,CMIG4,BBAS3"
2958,2026-05-02T04:48:48+00:00,2026-05-02T01:48:48-03:00,379,TH-PETR4-bullish-5628,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,PETR4,BBAS3,B3SA3"
2961,2026-05-02T04:49:22+00:00,2026-05-02T01:49:22-03:00,380,TH-PETR4-bullish-14387,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"GGBR4,B3SA3,SUZB3,BPAC11,PETR4,BBDC4,WEGE3,ABEV3"
2964,2026-05-02T04:49:53+00:00,2026-05-02T01:49:53-03:00,381,TH-HAPV3-bearish-16116,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"B3SA3,VALE3,CMIG4,ITUB4,HAPV3,RADL3,BPAC11,LREN3"
2967,2026-05-02T04:50:20+00:00,2026-05-02T01:50:20-03:00,382,TH-PETR4-bullish-13181,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ABEV3,HAPV3,BBAS3,PETR4,WEGE3,VBBR3"
2970,2026-05-02T04:50:41+00:00,2026-05-02T01:50:41-03:00,383,TH-WEGE3-bullish-12773,WEGE3,bullish,BULL_CALL_SPREAD,73.6673,4.0507,5.0827,"CMIG4,VBBR3,RADL3,WEGE3"
2973,2026-05-02T04:51:02+00:00,2026-05-02T01:51:02-03:00,384,TH-HAPV3-bearish-5532,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"LREN3,HAPV3,WEGE3,BBAS3"
